DateKey;FullDateAlternateKey;DayNumberOfWeek;EnglishDayNameOfWeek;SpanishDayNameOfWeek;FrenchDayNameOfWeek;DayNumberOfMonth;DayNumberOfYear;WeekNumberOfYear;EnglishMonthName;SpanishMonthName;FrenchMonthName;MonthNumberOfYear;CalendarQuarter;CalendarYear;CalendarSemester;FiscalQuarter;FiscalYear;FiscalSemester
"20090523";"23-05-2009";"7";"Saturday";"Sábado";"Samedi";"23";"143";"21";"May";"Mayo";"Mai";"5";"2";"2009";"1";"4";"2009";"2"
"20090524";"24-05-2009";"1";"Sunday";"Domingo";"Dimanche";"24";"144";"22";"May";"Mayo";"Mai";"5";"2";"2009";"1";"4";"2009";"2"
"20090525";"25-05-2009";"2";"Monday";"Lunes";"Lundi";"25";"145";"22";"May";"Mayo";"Mai";"5";"2";"2009";"1";"4";"2009";"2"
"20090526";"26-05-2009";"3";"Tuesday";"Martes";"Mardi";"26";"146";"22";"May";"Mayo";"Mai";"5";"2";"2009";"1";"4";"2009";"2"
"20090527";"27-05-2009";"4";"Wednesday";"Miércoles";"Mercredi";"27";"147";"22";"May";"Mayo";"Mai";"5";"2";"2009";"1";"4";"2009";"2"
"20090528";"28-05-2009";"5";"Thursday";"Jueves";"Jeudi";"28";"148";"22";"May";"Mayo";"Mai";"5";"2";"2009";"1";"4";"2009";"2"
"20090529";"29-05-2009";"6";"Friday";"Viernes";"Vendredi";"29";"149";"22";"May";"Mayo";"Mai";"5";"2";"2009";"1";"4";"2009";"2"
"20090530";"30-05-2009";"7";"Saturday";"Sábado";"Samedi";"30";"150";"22";"May";"Mayo";"Mai";"5";"2";"2009";"1";"4";"2009";"2"
"20090531";"31-05-2009";"1";"Sunday";"Domingo";"Dimanche";"31";"151";"23";"May";"Mayo";"Mai";"5";"2";"2009";"1";"4";"2009";"2"
"20090601";"01-06-2009";"2";"Monday";"Lunes";"Lundi";"1";"152";"23";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090602";"02-06-2009";"3";"Tuesday";"Martes";"Mardi";"2";"153";"23";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090603";"03-06-2009";"4";"Wednesday";"Miércoles";"Mercredi";"3";"154";"23";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090604";"04-06-2009";"5";"Thursday";"Jueves";"Jeudi";"4";"155";"23";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090605";"05-06-2009";"6";"Friday";"Viernes";"Vendredi";"5";"156";"23";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090606";"06-06-2009";"7";"Saturday";"Sábado";"Samedi";"6";"157";"23";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090607";"07-06-2009";"1";"Sunday";"Domingo";"Dimanche";"7";"158";"24";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090608";"08-06-2009";"2";"Monday";"Lunes";"Lundi";"8";"159";"24";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090609";"09-06-2009";"3";"Tuesday";"Martes";"Mardi";"9";"160";"24";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090610";"10-06-2009";"4";"Wednesday";"Miércoles";"Mercredi";"10";"161";"24";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090611";"11-06-2009";"5";"Thursday";"Jueves";"Jeudi";"11";"162";"24";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090612";"12-06-2009";"6";"Friday";"Viernes";"Vendredi";"12";"163";"24";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090613";"13-06-2009";"7";"Saturday";"Sábado";"Samedi";"13";"164";"24";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090614";"14-06-2009";"1";"Sunday";"Domingo";"Dimanche";"14";"165";"25";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090615";"15-06-2009";"2";"Monday";"Lunes";"Lundi";"15";"166";"25";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090616";"16-06-2009";"3";"Tuesday";"Martes";"Mardi";"16";"167";"25";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090617";"17-06-2009";"4";"Wednesday";"Miércoles";"Mercredi";"17";"168";"25";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090618";"18-06-2009";"5";"Thursday";"Jueves";"Jeudi";"18";"169";"25";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090619";"19-06-2009";"6";"Friday";"Viernes";"Vendredi";"19";"170";"25";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090620";"20-06-2009";"7";"Saturday";"Sábado";"Samedi";"20";"171";"25";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090621";"21-06-2009";"1";"Sunday";"Domingo";"Dimanche";"21";"172";"26";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090622";"22-06-2009";"2";"Monday";"Lunes";"Lundi";"22";"173";"26";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090623";"23-06-2009";"3";"Tuesday";"Martes";"Mardi";"23";"174";"26";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090624";"24-06-2009";"4";"Wednesday";"Miércoles";"Mercredi";"24";"175";"26";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090625";"25-06-2009";"5";"Thursday";"Jueves";"Jeudi";"25";"176";"26";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090626";"26-06-2009";"6";"Friday";"Viernes";"Vendredi";"26";"177";"26";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090627";"27-06-2009";"7";"Saturday";"Sábado";"Samedi";"27";"178";"26";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090628";"28-06-2009";"1";"Sunday";"Domingo";"Dimanche";"28";"179";"27";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090629";"29-06-2009";"2";"Monday";"Lunes";"Lundi";"29";"180";"27";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090630";"30-06-2009";"3";"Tuesday";"Martes";"Mardi";"30";"181";"27";"June";"Junio";"Juin";"6";"2";"2009";"1";"4";"2009";"2"
"20090701";"01-07-2009";"4";"Wednesday";"Miércoles";"Mercredi";"1";"182";"27";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090702";"02-07-2009";"5";"Thursday";"Jueves";"Jeudi";"2";"183";"27";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090703";"03-07-2009";"6";"Friday";"Viernes";"Vendredi";"3";"184";"27";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090704";"04-07-2009";"7";"Saturday";"Sábado";"Samedi";"4";"185";"27";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090705";"05-07-2009";"1";"Sunday";"Domingo";"Dimanche";"5";"186";"28";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090706";"06-07-2009";"2";"Monday";"Lunes";"Lundi";"6";"187";"28";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090707";"07-07-2009";"3";"Tuesday";"Martes";"Mardi";"7";"188";"28";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090708";"08-07-2009";"4";"Wednesday";"Miércoles";"Mercredi";"8";"189";"28";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090709";"09-07-2009";"5";"Thursday";"Jueves";"Jeudi";"9";"190";"28";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090710";"10-07-2009";"6";"Friday";"Viernes";"Vendredi";"10";"191";"28";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090711";"11-07-2009";"7";"Saturday";"Sábado";"Samedi";"11";"192";"28";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090712";"12-07-2009";"1";"Sunday";"Domingo";"Dimanche";"12";"193";"29";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090713";"13-07-2009";"2";"Monday";"Lunes";"Lundi";"13";"194";"29";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090714";"14-07-2009";"3";"Tuesday";"Martes";"Mardi";"14";"195";"29";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090715";"15-07-2009";"4";"Wednesday";"Miércoles";"Mercredi";"15";"196";"29";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090716";"16-07-2009";"5";"Thursday";"Jueves";"Jeudi";"16";"197";"29";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090717";"17-07-2009";"6";"Friday";"Viernes";"Vendredi";"17";"198";"29";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090718";"18-07-2009";"7";"Saturday";"Sábado";"Samedi";"18";"199";"29";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090719";"19-07-2009";"1";"Sunday";"Domingo";"Dimanche";"19";"200";"30";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090720";"20-07-2009";"2";"Monday";"Lunes";"Lundi";"20";"201";"30";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090721";"21-07-2009";"3";"Tuesday";"Martes";"Mardi";"21";"202";"30";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090722";"22-07-2009";"4";"Wednesday";"Miércoles";"Mercredi";"22";"203";"30";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090723";"23-07-2009";"5";"Thursday";"Jueves";"Jeudi";"23";"204";"30";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090724";"24-07-2009";"6";"Friday";"Viernes";"Vendredi";"24";"205";"30";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090725";"25-07-2009";"7";"Saturday";"Sábado";"Samedi";"25";"206";"30";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090726";"26-07-2009";"1";"Sunday";"Domingo";"Dimanche";"26";"207";"31";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090727";"27-07-2009";"2";"Monday";"Lunes";"Lundi";"27";"208";"31";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090728";"28-07-2009";"3";"Tuesday";"Martes";"Mardi";"28";"209";"31";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090729";"29-07-2009";"4";"Wednesday";"Miércoles";"Mercredi";"29";"210";"31";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090730";"30-07-2009";"5";"Thursday";"Jueves";"Jeudi";"30";"211";"31";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090731";"31-07-2009";"6";"Friday";"Viernes";"Vendredi";"31";"212";"31";"July";"Julio";"Juillet";"7";"3";"2009";"2";"1";"2010";"1"
"20090801";"01-08-2009";"7";"Saturday";"Sábado";"Samedi";"1";"213";"31";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090802";"02-08-2009";"1";"Sunday";"Domingo";"Dimanche";"2";"214";"32";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090803";"03-08-2009";"2";"Monday";"Lunes";"Lundi";"3";"215";"32";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090804";"04-08-2009";"3";"Tuesday";"Martes";"Mardi";"4";"216";"32";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090805";"05-08-2009";"4";"Wednesday";"Miércoles";"Mercredi";"5";"217";"32";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090806";"06-08-2009";"5";"Thursday";"Jueves";"Jeudi";"6";"218";"32";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090807";"07-08-2009";"6";"Friday";"Viernes";"Vendredi";"7";"219";"32";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090808";"08-08-2009";"7";"Saturday";"Sábado";"Samedi";"8";"220";"32";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090809";"09-08-2009";"1";"Sunday";"Domingo";"Dimanche";"9";"221";"33";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090810";"10-08-2009";"2";"Monday";"Lunes";"Lundi";"10";"222";"33";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090811";"11-08-2009";"3";"Tuesday";"Martes";"Mardi";"11";"223";"33";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090812";"12-08-2009";"4";"Wednesday";"Miércoles";"Mercredi";"12";"224";"33";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090813";"13-08-2009";"5";"Thursday";"Jueves";"Jeudi";"13";"225";"33";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090814";"14-08-2009";"6";"Friday";"Viernes";"Vendredi";"14";"226";"33";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090815";"15-08-2009";"7";"Saturday";"Sábado";"Samedi";"15";"227";"33";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090816";"16-08-2009";"1";"Sunday";"Domingo";"Dimanche";"16";"228";"34";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090817";"17-08-2009";"2";"Monday";"Lunes";"Lundi";"17";"229";"34";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090818";"18-08-2009";"3";"Tuesday";"Martes";"Mardi";"18";"230";"34";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090819";"19-08-2009";"4";"Wednesday";"Miércoles";"Mercredi";"19";"231";"34";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090820";"20-08-2009";"5";"Thursday";"Jueves";"Jeudi";"20";"232";"34";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090821";"21-08-2009";"6";"Friday";"Viernes";"Vendredi";"21";"233";"34";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090822";"22-08-2009";"7";"Saturday";"Sábado";"Samedi";"22";"234";"34";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090823";"23-08-2009";"1";"Sunday";"Domingo";"Dimanche";"23";"235";"35";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090824";"24-08-2009";"2";"Monday";"Lunes";"Lundi";"24";"236";"35";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090825";"25-08-2009";"3";"Tuesday";"Martes";"Mardi";"25";"237";"35";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090826";"26-08-2009";"4";"Wednesday";"Miércoles";"Mercredi";"26";"238";"35";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090827";"27-08-2009";"5";"Thursday";"Jueves";"Jeudi";"27";"239";"35";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090828";"28-08-2009";"6";"Friday";"Viernes";"Vendredi";"28";"240";"35";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090829";"29-08-2009";"7";"Saturday";"Sábado";"Samedi";"29";"241";"35";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090830";"30-08-2009";"1";"Sunday";"Domingo";"Dimanche";"30";"242";"36";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090831";"31-08-2009";"2";"Monday";"Lunes";"Lundi";"31";"243";"36";"August";"Agosto";"Août";"8";"3";"2009";"2";"1";"2010";"1"
"20090901";"01-09-2009";"3";"Tuesday";"Martes";"Mardi";"1";"244";"36";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090902";"02-09-2009";"4";"Wednesday";"Miércoles";"Mercredi";"2";"245";"36";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090903";"03-09-2009";"5";"Thursday";"Jueves";"Jeudi";"3";"246";"36";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090904";"04-09-2009";"6";"Friday";"Viernes";"Vendredi";"4";"247";"36";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090905";"05-09-2009";"7";"Saturday";"Sábado";"Samedi";"5";"248";"36";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090906";"06-09-2009";"1";"Sunday";"Domingo";"Dimanche";"6";"249";"37";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090907";"07-09-2009";"2";"Monday";"Lunes";"Lundi";"7";"250";"37";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090908";"08-09-2009";"3";"Tuesday";"Martes";"Mardi";"8";"251";"37";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090909";"09-09-2009";"4";"Wednesday";"Miércoles";"Mercredi";"9";"252";"37";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090910";"10-09-2009";"5";"Thursday";"Jueves";"Jeudi";"10";"253";"37";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090911";"11-09-2009";"6";"Friday";"Viernes";"Vendredi";"11";"254";"37";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090912";"12-09-2009";"7";"Saturday";"Sábado";"Samedi";"12";"255";"37";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090913";"13-09-2009";"1";"Sunday";"Domingo";"Dimanche";"13";"256";"38";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090914";"14-09-2009";"2";"Monday";"Lunes";"Lundi";"14";"257";"38";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090915";"15-09-2009";"3";"Tuesday";"Martes";"Mardi";"15";"258";"38";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090916";"16-09-2009";"4";"Wednesday";"Miércoles";"Mercredi";"16";"259";"38";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090917";"17-09-2009";"5";"Thursday";"Jueves";"Jeudi";"17";"260";"38";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090918";"18-09-2009";"6";"Friday";"Viernes";"Vendredi";"18";"261";"38";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090919";"19-09-2009";"7";"Saturday";"Sábado";"Samedi";"19";"262";"38";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090920";"20-09-2009";"1";"Sunday";"Domingo";"Dimanche";"20";"263";"39";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090921";"21-09-2009";"2";"Monday";"Lunes";"Lundi";"21";"264";"39";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090922";"22-09-2009";"3";"Tuesday";"Martes";"Mardi";"22";"265";"39";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090923";"23-09-2009";"4";"Wednesday";"Miércoles";"Mercredi";"23";"266";"39";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090924";"24-09-2009";"5";"Thursday";"Jueves";"Jeudi";"24";"267";"39";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090925";"25-09-2009";"6";"Friday";"Viernes";"Vendredi";"25";"268";"39";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090926";"26-09-2009";"7";"Saturday";"Sábado";"Samedi";"26";"269";"39";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090927";"27-09-2009";"1";"Sunday";"Domingo";"Dimanche";"27";"270";"40";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090928";"28-09-2009";"2";"Monday";"Lunes";"Lundi";"28";"271";"40";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090929";"29-09-2009";"3";"Tuesday";"Martes";"Mardi";"29";"272";"40";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20090930";"30-09-2009";"4";"Wednesday";"Miércoles";"Mercredi";"30";"273";"40";"September";"Septiembre";"Septembre";"9";"3";"2009";"2";"1";"2010";"1"
"20091001";"01-10-2009";"5";"Thursday";"Jueves";"Jeudi";"1";"274";"40";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091002";"02-10-2009";"6";"Friday";"Viernes";"Vendredi";"2";"275";"40";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091003";"03-10-2009";"7";"Saturday";"Sábado";"Samedi";"3";"276";"40";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091004";"04-10-2009";"1";"Sunday";"Domingo";"Dimanche";"4";"277";"41";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091005";"05-10-2009";"2";"Monday";"Lunes";"Lundi";"5";"278";"41";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091006";"06-10-2009";"3";"Tuesday";"Martes";"Mardi";"6";"279";"41";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091007";"07-10-2009";"4";"Wednesday";"Miércoles";"Mercredi";"7";"280";"41";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091008";"08-10-2009";"5";"Thursday";"Jueves";"Jeudi";"8";"281";"41";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091009";"09-10-2009";"6";"Friday";"Viernes";"Vendredi";"9";"282";"41";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091010";"10-10-2009";"7";"Saturday";"Sábado";"Samedi";"10";"283";"41";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091011";"11-10-2009";"1";"Sunday";"Domingo";"Dimanche";"11";"284";"42";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091012";"12-10-2009";"2";"Monday";"Lunes";"Lundi";"12";"285";"42";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091013";"13-10-2009";"3";"Tuesday";"Martes";"Mardi";"13";"286";"42";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091014";"14-10-2009";"4";"Wednesday";"Miércoles";"Mercredi";"14";"287";"42";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091015";"15-10-2009";"5";"Thursday";"Jueves";"Jeudi";"15";"288";"42";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091016";"16-10-2009";"6";"Friday";"Viernes";"Vendredi";"16";"289";"42";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091017";"17-10-2009";"7";"Saturday";"Sábado";"Samedi";"17";"290";"42";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091018";"18-10-2009";"1";"Sunday";"Domingo";"Dimanche";"18";"291";"43";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091019";"19-10-2009";"2";"Monday";"Lunes";"Lundi";"19";"292";"43";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091020";"20-10-2009";"3";"Tuesday";"Martes";"Mardi";"20";"293";"43";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091021";"21-10-2009";"4";"Wednesday";"Miércoles";"Mercredi";"21";"294";"43";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091022";"22-10-2009";"5";"Thursday";"Jueves";"Jeudi";"22";"295";"43";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091023";"23-10-2009";"6";"Friday";"Viernes";"Vendredi";"23";"296";"43";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091024";"24-10-2009";"7";"Saturday";"Sábado";"Samedi";"24";"297";"43";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091025";"25-10-2009";"1";"Sunday";"Domingo";"Dimanche";"25";"298";"44";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091026";"26-10-2009";"2";"Monday";"Lunes";"Lundi";"26";"299";"44";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091027";"27-10-2009";"3";"Tuesday";"Martes";"Mardi";"27";"300";"44";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091028";"28-10-2009";"4";"Wednesday";"Miércoles";"Mercredi";"28";"301";"44";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091029";"29-10-2009";"5";"Thursday";"Jueves";"Jeudi";"29";"302";"44";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091030";"30-10-2009";"6";"Friday";"Viernes";"Vendredi";"30";"303";"44";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091031";"31-10-2009";"7";"Saturday";"Sábado";"Samedi";"31";"304";"44";"October";"Octubre";"Octobre";"10";"4";"2009";"2";"2";"2010";"1"
"20091101";"01-11-2009";"1";"Sunday";"Domingo";"Dimanche";"1";"305";"45";"November";"Noviembre";"Novembre";"11";"4";"2009";"2";"2";"2010";"1"
"20091102";"02-11-2009";"2";"Monday";"Lunes";"Lundi";"2";"306";"45";"November";"Noviembre";"Novembre";"11";"4";"2009";"2";"2";"2010";"1"
"20091103";"03-11-2009";"3";"Tuesday";"Martes";"Mardi";"3";"307";"45";"November";"Noviembre";"Novembre";"11";"4";"2009";"2";"2";"2010";"1"
"20091104";"04-11-2009";"4";"Wednesday";"Miércoles";"Mercredi";"4";"308";"45";"November";"Noviembre";"Novembre";"11";"4";"2009";"2";"2";"2010";"1"
"20091105";"05-11-2009";"5";"Thursday";"Jueves";"Jeudi";"5";"309";"45";"November";"Noviembre";"Novembre";"11";"4";"2009";"2";"2";"2010";"1"
"20091106";"06-11-2009";"6";"Friday";"Viernes";"Vendredi";"6";"310";"45";"November";"Noviembre";"Novembre";"11";"4";"2009";"2";"2";"2010";"1"
